A1KH8KYDA68H3U,B001CZEU0S,5.0,1403568000
A1B9D3DFZ9PTHV,B001E5ZWT4,5.0,1403568000
A1A6C30655N426,B001F0QLCA,4.0,1403568000
A2Z46T1VLNQV0R,B001FGAJTA,5.0,1403568000
A2Q2VUSLNM0MUP,B001LJKLT4,1.0,1403568000
A1A6C30655N426,B001M0HS5M,4.0,1403568000
A216CBON6HHOJS,B001MXA2BQ,5.0,1403568000
ADUNF5VQUD5M3,B001P8BRQC,4.0,1403568000
A25TT44FXNV0F0,B001RCTTG6,5.0,1403568000
A6Z212SNV77EH,B0025KUSWI,5.0,1403568000
AJJJQYQJ4MIVB,B002BACCDA,5.0,1403568000
A2UOHALGF2X77Q,B002HWRS6S,5.0,1403568000
A1DFLMM3XF5D8G,B002HWRS6S,5.0,1403568000
A1YCWZWOXLUAY5,B002MPPT4I,4.0,1403568000
A1G8USRY17IR1X,B002PIY7QS,3.0,1403568000
ADUNF5VQUD5M3,B002S0OIW6,4.0,1403568000
A2UWE3B6BBKU08,B002ZK45IQ,5.0,1403568000
A35PE6GS966EPN,B0030MIHBY,5.0,1403568000
A3F0HJLB79JQJ4,B0036BQBQM,5.0,1403568000
A326H2LVGHALEK,B00378KC82,5.0,1403568000
A2X66A9HPMDH8T,B003CT4AO8,5.0,1403568000
A11LIFTP3X8SVP,B003DKDMVI,3.0,1403568000
A2JU02EQY3RFEU,B003NVLWMI,5.0,1403568000
APHSES4JJFO30,B003O0MNHG,4.0,1403568000
A271WH4V90R1DB,B003WJ5PVK,4.0,1403568000
A21Y2MW5XY3YZ1,B003XWAZ9S,5.0,1403568000
AKFDGASEZPCA3,B004GIO0F8,4.0,1403568000
A6A2Y4ZOW2JNL,B004KW15PS,5.0,1403568000
A6A2Y4ZOW2JNL,B004LURI4Q,4.0,1403568000
A2HMF8ZR67BNZS,B004MB45W2,4.0,1403568000
A34RRQXC944LT0,B004Q9D1YI,5.0,1403568000
A21Y2MW5XY3YZ1,B004R18WP8,5.0,1403568000
A20C7RI3X97FC2,B004Y6V5CI,5.0,1403568000
A21Y2MW5XY3YZ1,B00506BYFO,1.0,1403568000
A3C25PH9AWIHKO,B0054YCNBG,5.0,1403568000
A34RRQXC944LT0,B0057PUL52,5.0,1403568000
A2ZGEV4CTSCTIZ,B005BB5GYS,2.0,1403568000
A1U1L3TQ7W6GBF,B005DI2QTC,5.0,1403568000
A19MNLXNDBHI54,B005IT4C6G,5.0,1403568000
A2B7AECKJLTAKC,B005K89RQU,5.0,1403568000
A27QP4IT958BML,B005UD5D36,5.0,1403568000
A1NN8Q1DLAYPGH,B005Z29U6S,5.0,1403568000
A17HMM1M7T9PJ1,B005Z29U6S,4.0,1403568000
A2V2URLB31HG59,B006E0QAFY,5.0,1403568000
A2T9HCIVTG1OAA,B006ZBD95Q,4.0,1403568000
A1DFLMM3XF5D8G,B007C6LHXY,5.0,1403568000
A19MNLXNDBHI54,B007LG453Y,5.0,1403568000
AJJJQYQJ4MIVB,B00880CFJS,5.0,1403568000
ASB7THP27C5SN,B008DRY5AI,5.0,1403568000
A216CBON6HHOJS,B008FYIP8C,5.0,1403568000
ADUNF5VQUD5M3,B008N96Z22,4.0,1403568000
A2UWE3B6BBKU08,B008RIDQD0,4.0,1403568000
A28L9G0IBVBTWU,B009447UOC,5.0,1403568000
A1SUXM5083SKA3,B009A7AS06,2.0,1403568000
A2WUOZN2O3HEFK,B00A0RX2UI,5.0,1403568000
ADUNF5VQUD5M3,B00AK4CY7S,5.0,1403568000
A3T6GMRVOZL37M,B00BH0AOWQ,4.0,1403568000
A3T6GMRVOZL37M,B00CE1EFCM,5.0,1403568000
AA7P2NEC94K79,B00EK6L446,5.0,1403568000
A2UOHALGF2X77Q,B00ESVXP7W,4.0,1403568000
A18QNMVRG08DU5,B00F9WOG3Q,5.0,1403568000
A1R4830GBU8UIM,B00FIX126K,5.0,1403568000
A3EXWV8FNSSFL6,B00FX39FRS,5.0,1403568000
A9KAQ1VQJPNAK,B00GS2QPKI,5.0,1403568000
A1LJ3BCAVCYXV2,B00GWYR1E6,5.0,1403568000
A1LJ3BCAVCYXV2,B00I134ORI,5.0,1403568000
AJBF0L0KVJG8J,B00I1G4Q7S,5.0,1403568000
A25RTRAPQAJBDJ,B00I1G4T02,3.0,1403568000
A1NRMTQ5SZPZA,B00IR57120,2.0,1403568000
A2IFKH3TJ10387,B00IR57120,3.0,1403568000
A15XI2BEGGFEOW,B00IR57120,5.0,1403568000
A3F0HJLB79JQJ4,B00IW7MJA2,4.0,1403568000
AIG6EWD6V3YSJ,B000022439,5.0,1403654400
A3GE4FTGSVACK0,B0000224J4,5.0,1403654400
AED1L7HVVYBSO,B000022688,5.0,1403654400
A26VQXROT7JMOG,B00002N5LD,2.0,1403654400
A1HJDSX3LN3Y8I,B00002NB82,4.0,1403654400
A2MFHJ08ZX3O61,B00004TUCV,4.0,1403654400
A6TPHIXWU4Y7K,B00004Y8DQ,5.0,1403654400
A3LCLEBGTVVVLA,B000051WS9,5.0,1403654400
A2WD0XO0YUR8NM,B00005202H,3.0,1403654400
A1I3ARNJTBG2B1,B00006WNMI,5.0,1403654400
A30JC8MIIGCGAE,B00007FPJK,5.0,1403654400
A1PST3BVDEP3OX,B00008Z9ZP,3.0,1403654400
A3KKI4WPIYHLK7,B00009OYGV,5.0,1403654400
A2WDG97H9XP2LY,B0000DD0VA,4.0,1403654400
A1ZH5ULI4SBO48,B00019OWWW,3.0,1403654400
A25H64OFHIODZN,B0002YVBC0,4.0,1403654400
A5X6PJANY4XW4,B0002YW0W0,5.0,1403654400
A3J6UIFFLPCMD1,B000646VEY,4.0,1403654400
A3E2AOAHK0NNS9,B00064C4V8,5.0,1403654400
A3GFPC4MTFIQK1,B0006SU3QW,2.0,1403654400
A3LBTC13EYE4MS,B000786GKS,5.0,1403654400
A3AO1KANO9RKHI,B0009HM5OI,5.0,1403654400
A1OSQA9T4L7BCE,B000A0S4XK,5.0,1403654400
A1VCZUM6PXG33L,B000AHT78O,5.0,1403654400
A1SY19280J90JS,B000BQOX88,5.0,1403654400
ATV0QK3V87STW,B000BQSEQA,5.0,1403654400
A13AP9FT0324W4,B000BQUK5I,3.0,1403654400
A2CNZUBFWM361Q,B000CFJB08,5.0,1403654400
ANB0OKIDLNTZ,B000FCINB6,5.0,1403654400
A3GE4FTGSVACK0,B000GLKBFC,5.0,1403654400
A3S3R88HA0HZG3,B000HE8QZU,4.0,1403654400
A3EIPX668CCYY,B000HEFDJW,3.0,1403654400
A1DIPVFBDL4W6R,B000I2079E,1.0,1403654400
A1CN1P7147QDJC,B000IKK0OI,5.0,1403654400
A3FFM7LPA8TULK,B000K2EG1C,4.0,1403654400
A34M2PSUT1LSPB,B000KKM8EG,5.0,1403654400
A22DXDIYXPBVSP,B000NPUJNA,5.0,1403654400
A1VCZUM6PXG33L,B000NPUKJ8,5.0,1403654400
A1C3MXHELRMA8A,B000NQ179O,5.0,1403654400
A9JFZ36PBLKTI,B000OAD8OQ,5.0,1403654400
A1PST3BVDEP3OX,B000R2JZ4I,3.0,1403654400
A25H64OFHIODZN,B000UD4YV8,4.0,1403654400
AWY3N777B4G8Y,B000UZ0VTU,4.0,1403654400
A32BAYZOBAR0O3,B000V77B4K,5.0,1403654400
A2M3C1SRCBA7F2,B000WEPI4M,3.0,1403654400
A39GJJT0H2BZH9,B000Z8T7FQ,4.0,1403654400
A5RS8DQTGJSRQ,B000ZSF296,5.0,1403654400
A2KNUQLHRCK5F2,B0015PI3CQ,5.0,1403654400
AII15JV72ERKS,B00176D24M,4.0,1403654400
A3694RVTPFD0RA,B001C4TEKU,1.0,1403654400
A23RAZKNJLJ66P,B001F7B1AK,5.0,1403654400
A1QN8D7W80G93,B001JJBZ4G,5.0,1403654400
A2M3C1SRCBA7F2,B001UE7SBY,5.0,1403654400
A2TVQ7WEVEU2R8,B001UHOUXA,5.0,1403654400
AWB98N2K3L5WP,B002MHC138,5.0,1403654400
A2WWLBRCB6RFUJ,B002NH5TTA,3.0,1403654400
A1PST3BVDEP3OX,B002OTIZ4I,3.0,1403654400
A1BKJNAWJT2TG2,B002PIY7QS,4.0,1403654400
A2WD0XO0YUR8NM,B002RL9E1G,5.0,1403654400
A1VCZUM6PXG33L,B002VECNMQ,5.0,1403654400
A1WR0KA61A2CTW,B00339B0TU,2.0,1403654400
A2KNUQLHRCK5F2,B0035X3DK8,3.0,1403654400
A1SY19280J90JS,B0036ZY1KQ,4.0,1403654400
AAU5M4X3I03RD,B003CT4AKC,2.0,1403654400
AED1L7HVVYBSO,B003DQGEMQ,4.0,1403654400
A1QN8D7W80G93,B003MB0Q2Q,5.0,1403654400
A1VCZUM6PXG33L,B003TJAGO4,5.0,1403654400
A2KZ933JMUEWMC,B0040Y62HC,5.0,1403654400
A13AP9FT0324W4,B0040YRXVG,5.0,1403654400
A2WWLBRCB6RFUJ,B00436U5GG,5.0,1403654400
AKVY41VH6TO7X,B0044UOL0W,5.0,1403654400
A3E2AOAHK0NNS9,B0046LVFY4,3.0,1403654400
A1C3MXHELRMA8A,B004ROIU2A,5.0,1403654400
A3C76TC9M78NYC,B004ZFNL16,5.0,1403654400
A17V9XL4CWTQ6G,B0052MIJB8,5.0,1403654400
ABLV9L4MQO7ER,B0052MIJB8,5.0,1403654400
A1VCZUM6PXG33L,B0053H1842,5.0,1403654400
A1SY19280J90JS,B0057M4J4E,4.0,1403654400
AV34KNYW82YSS,B005FT4N2M,3.0,1403654400
A18NJNVTFH7NW9,B005LW64SE,5.0,1403654400
A3HMYMA43OZ4UP,B005PUC4WM,5.0,1403654400
A2ZOOW1LL5KF07,B005QJCRAG,5.0,1403654400
A2CNZUBFWM361Q,B0064XJTFY,5.0,1403654400
A2SYAQXJGRY3XE,B007A9YSPW,4.0,1403654400
A2V99RXY8L0HL7,B007XQOSZ2,3.0,1403654400
A34M2PSUT1LSPB,B008MROLX0,5.0,1403654400
AS5HCLUZDNIG4,B008RIDQD0,5.0,1403654400
A2KZ933JMUEWMC,B008TM1A9Q,5.0,1403654400
AR4R0I0ISSUJ5,B008WHBDQI,5.0,1403654400
A9JFZ36PBLKTI,B0090XR40C,1.0,1403654400
AV34KNYW82YSS,B00B8BFG0O,2.0,1403654400
A2399NNLRD8FBT,B00CMGZFAU,4.0,1403654400
A3F0IHDAYY7IW2,B00DG7SYYI,4.0,1403654400
A2J8P71K1DWF6J,B00DQ2KGB2,4.0,1403654400
A2PB93OF2M6UNM,B00DQ3F0YY,5.0,1403654400
AA3M7UXHM7C5W,B00E3AOBJO,5.0,1403654400
A21G5PZHOOJDV1,B00E5ECDHA,5.0,1403654400
AGP7H27OX5DHM,B00EN72WAM,5.0,1403654400
A1GCFTFXELCHRP,B00EUSB4H6,4.0,1403654400
A2RLL7BESPS3RR,B00F9X9WYI,5.0,1403654400
A1ACM1CBGORBN1,B00FOQ35Y8,5.0,1403654400
A27Q1X75QCWTID,B00FX39FRS,4.0,1403654400
A38Z8ZXX1BPFRL,B00FX39FRS,5.0,1403654400
A3T7V207KRDE2O,B00FX39FRS,4.0,1403654400
A1NGFGBX2VCQS8,B00HCQUINY,4.0,1403654400
A14OQ67LM79KW3,B00HQYFZGM,5.0,1403654400
A1VKAY0XWLA2CY,B00HQYFZGM,5.0,1403654400
A28UMA3GW9L124,B00HUCUHLI,5.0,1403654400
AI8EMB0HUC6Z5,B00HUZCY5W,5.0,1403654400
ALSAOZ1V546VT,B00IR57120,5.0,1403654400
AX329NHW6B7BA,B00IR57120,2.0,1403654400
A2RN2AO4BE6F4K,B00IR57120,4.0,1403654400
A17V9XL4CWTQ6G,B00JGB04V4,5.0,1403654400
A2ZDVQO01AKELX,B0000222YL,5.0,1403740800
A3UNLG6UCFZADN,B00002243V,5.0,1403740800
A3NOSTR0FSKOZP,B00002N5LD,3.0,1403740800
A3L2XR7I917OXH,B00002N6IZ,4.0,1403740800
A2WQV419O3Z5DH,B00002N6SG,5.0,1403740800
A3VZCV0K650T0Q,B00002N7C7,4.0,1403740800
ABGRBSZDRRLR5,B00002N7S0,3.0,1403740800
A2L2D8GWRVK5M7,B00002X2HH,5.0,1403740800
A28L9G0IBVBTWU,B0000302WZ,5.0,1403740800
A2L2D8GWRVK5M7,B00004SBDC,5.0,1403740800
A1KO1KHST8MO2V,B00004TRBW,5.0,1403740800
A3K5QU2I08N09W,B00004WA4C,4.0,1403740800
A2L2D8GWRVK5M7,B00004Z2JT,5.0,1403740800
AQJWVL7YBSMOL,B00005LEXY,5.0,1403740800
AWI0ONFSX73OW,B00005NMUV,4.0,1403740800
A2YFRHQGJDVIBG,B00005RHPD,5.0,1403740800
A1I4NHYX40MFD,B0000BYEF6,5.0,1403740800
A2YZVO7HB60BO3,B0000DD4AC,2.0,1403740800
A260EKHC63N2JX,B00012Y38M,5.0,1403740800
A1570XG9MRD6U0,B0001WBSK8,5.0,1403740800
ADWXLAKKZP2JC,B00020J1Q2,5.0,1403740800
A23FM0S3J3JYAL,B0002H49E4,4.0,1403740800
A2NG9I2RH04UJK,B0002SRM3I,5.0,1403740800
A2YFRHQGJDVIBG,B0002WRH4S,5.0,1403740800
A1570XG9MRD6U0,B0002YQVIE,5.0,1403740800
AJ3M8ZLT6W5CC,B00065WPP2,4.0,1403740800
AH70P82ERXXO6,B0007UQ1BK,5.0,1403740800
A5IDKDOUATVXY,B000BANMXG,5.0,1403740800
A5IDKDOUATVXY,B000BASSNK,5.0,1403740800
A12PPHYHY9P5FP,B000BDB708,5.0,1403740800
A31DQFICOUVICF,B000BYEJ02,5.0,1403740800
A1570XG9MRD6U0,B000EFBAFK,1.0,1403740800
AWI0ONFSX73OW,B000EX71F0,4.0,1403740800
A2EYQXB9N8ZWRW,B000FDLFLK,5.0,1403740800
A2L2D8GWRVK5M7,B000FTEDMM,4.0,1403740800
A339NU1P1IUU03,B000G33Q6Q,5.0,1403740800
A2L42QEWR77PKZ,B000HE6QXY,1.0,1403740800
AWI0ONFSX73OW,B000HTAH70,5.0,1403740800
A2L2D8GWRVK5M7,B000ICKO88,2.0,1403740800
AWI0ONFSX73OW,B000J2DI2Q,5.0,1403740800
A1BB4635KSKDMV,B000KICSGQ,5.0,1403740800
A2WC73ISK8GPWH,B000KKKCXK,4.0,1403740800
A31DQFICOUVICF,B000M2WSHY,5.0,1403740800
A2ZF5D0KM2AWGU,B000M2WVT4,4.0,1403740800
A2MN5FBERKK2SB,B000MUSLCC,5.0,1403740800
A1O2219YN57095,B000NCWR06,4.0,1403740800
A7UAVOIY3Z9OG,B000NJ7AZG,2.0,1403740800
A3VEFQ25OSXMOQ,B000NPR2U8,4.0,1403740800
A2NG9I2RH04UJK,B000NPT6IE,5.0,1403740800
A3VJQYEAASITET,B000O8OTNC,4.0,1403740800
A3H9EHF0JG4TZE,B000OKZVEG,2.0,1403740800
A37QOROO2SUTVO,B000P1OA1O,4.0,1403740800
A1SSWIYZ6BDQ6K,B000PICTYC,5.0,1403740800
A252973YQE32XL,B000R7LZH8,5.0,1403740800
A1ZPY91VE3IDN1,B000R8LZF4,5.0,1403740800
A2A0XX8MNCXTZ0,B000S6AG9G,3.0,1403740800
A3VJQYEAASITET,B000U5GUQS,5.0,1403740800
A2U6GHU2EMC5M5,B000UNWJMY,4.0,1403740800
AX0BKDFPUW2C6,B000UO9RJG,1.0,1403740800
A1ZVSOBNH9W0PE,B000W2KIJY,5.0,1403740800
A1ZVSOBNH9W0PE,B000WFYUGI,4.0,1403740800
A31DQFICOUVICF,B000XYOUS6,5.0,1403740800
A28BWRW6R1NY2V,B0013V1SRY,5.0,1403740800
A28BWRW6R1NY2V,B0017HX5DE,2.0,1403740800
A2YFRHQGJDVIBG,B001ASDU7G,5.0,1403740800
A3VEFQ25OSXMOQ,B001AVUAVC,5.0,1403740800
A2EZNVD5PB1XWF,B001DVWAVW,4.0,1403740800
A33C54SGWSUHJ5,B001F731MG,5.0,1403740800
A31DQFICOUVICF,B001GNC8RS,4.0,1403740800
A2NO4UHYF5TQJ3,B001I9EICI,3.0,1403740800
AOHNLSWSOLK8N,B001JJBZCS,3.0,1403740800
AT6KGLH586HIG,B001JT1CEE,5.0,1403740800
A21LDIFT02EMXX,B001OMGKT8,3.0,1403740800
A1HRYC60VTMYC0,B0023EY052,5.0,1403740800
A1WKX09PI4I6UR,B0026KW61I,5.0,1403740800
A1EX5SK2PD0XLC,B002NGAXNI,5.0,1403740800
